鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維三路1~30號,24.85,住,,,1071128,土地2建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981109,236.48000000000002,4,2,3,有,有,19600000,82882,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLPKJHOFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區民權一路61~90號,32.14,住,,,1071221,土地1建物3車位1,一層，二層，騎樓，夾層,十二層,店面(店鋪),,鋼筋混凝土造,0770215,335.0,0,0,0,無,有,34000000,101493,升降平面,17.59,0,,RPOOMLPKJHOFFBE77CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區永裕街31~60號,22.62,住,,,1071118,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070808,218.44,3,2,2,有,有,15180000,69493,坡道平面,28.14,0,,RPVPMLOKJHOFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區永裕街31~60號,15.02,住,,,1071115,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070808,152.12,2,2,2,有,有,10980000,72180,坡道平面,25.76,0,,RPWPMLOKJHOFFBE58CA
新興區,房地(土地+建物)+車位,高雄市新興區民生一路361~390號,24.34,商,,,1030515,土地1建物1車位2,二十三層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070213,381.26,3,2,3,有,有,38030000,104750,坡道平面,58.3,4200000,本戶為預售屋,RPVNMLLLJHOFFBE08CA
新興區,房地(土地+建物),高雄市新興區中山一路181~210號,162.0,商,,,1071207,土地2建物2車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,0520403,523.93,10,5,5,有,無,63500000,121199,,0.0,0,,RPQNMLKMJHOFFBE57CA
前鎮區,房地(土地+建物),高雄市前鎮區臺鋁七巷1~30號,104.36,住,,,1071204,土地3建物1車位0,全,三層,透天厝,住家用,加強磚造,0601223,129.09,6,2,3,有,無,15800000,122395,,0.0,0,含增建或未登記建物。;,RPPOMLTJJHOFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區育群街271~300號,56.0,住,,,1071124,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0590408,86.53,3,2,2,有,無,7700000,88986,,0.0,0,重新整修裝潢,RPQNMLTJJHOFFCE28CA
小港區,房地(土地+建物),高雄市小港區康莊路31~60號,20.07,商,,,1071216,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721104,70.02,3,2,2,有,無,2080000,29706,,0.0,0,含增建或未登記建物。;,RPRNMLTJJHOFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區長江街61~90號,25.88,住,,,1071208,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841229,165.67000000000002,4,2,2,有,有,6800000,41045,,0.0,0,,RPTPMLKKJHOFFCE97CA
小港區,房地(土地+建物)+車位,高雄市小港區中安路871~900號,31.47,住,,,1071126,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031201,190.94,3,2,2,有,有,9500000,49754,坡道平面,16.51,0,1.面學校2.含裝潢,RPPOMLKKJHOFFCE47CA
小港區,房地(土地+建物),高雄市小港區丹山三路61~90號,70.0,住,,,1071225,土地1建物1車位0,全,二層,透天厝,,加強磚造,0740206,89.49,3,2,2,有,無,3598900,40216,,0.0,0,,RPUPMLTJJHOFFCE88CA
前鎮區,土地,仁愛段391~420地號,24.9,商,,,1071222,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,896400,36000,,0.0,0,向政府機關承購之案件。;,RPVPMLTJJHOFFCE98CA
小港區,房地(土地+建物),高雄市小港區高坪八路31~60號,137.16,住,,,1071221,土地1建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1050929,211.59,4,3,6,有,無,12950000,61203,,0.0,0,,RPRQMLKKJHOFFCE87CA
小港區,房地(土地+建物),高雄市小港區高坪八路31~60號,137.22,住,,,1071227,土地1建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1050929,211.59,4,3,6,有,無,13000000,61440,,0.0,0,,RPSQMLKKJHOFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路969巷2弄1~30號,28.51,住,,,1071208,土地1建物2車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830809,129.67000000000002,3,2,2,有,有,4650000,35860,,0.0,0,,RPTQMLKKJHOFFCE08CA
小港區,房地(土地+建物),高雄市小港區松興路91~120號,67.0,住,,,1071210,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0671028,132.29,6,2,3,有,無,4450000,33638,,0.0,0,,RPPNMLLKJHOFFCE47CA
前鎮區,房地(土地+建物),高雄市前鎮區文橫三路181~210號,29.75,住,,,1071211,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640505,90.69,3,2,2,有,無,4500000,49620,,0.0,0,,RPQPMLSKJHOFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區正安街1~30號,104.0,商,,,1071123,土地2建物1車位0,全,三層,透天厝,,加強磚造,0630911,124.32,5,2,4,有,無,18000000,144788,,0.0,0,含增建或未登記建物。;,RPRPMLSKJHOFFCE58CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區英德街19巷1~30號,28.72,住,,,1071208,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820202,134.94,4,2,2,有,無,5500000,40759,一樓平面,0.0,0,,RPPNMLOLJHOFFCE87CA
小港區,房地(土地+建物),高雄市小港區民航三街1~30號,27.38,住,,,1071121,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670912,68.01,3,2,2,有,無,2900000,42641,,0.0,0,含全新裝備,RPXNMLSLJHOFFCE09CA
小港區,土地,中厝段1~30地號,195.0,住,,,1071226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16520000,84718,,0.0,0,,RPQNMLPKJHOFFCE97CA
小港區,房地(土地+建物)+車位,高雄市小港區永順街151~180號,10.35,商,,,1071219,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060809,154.36,3,2,2,有,有,7180000,46515,坡道平面,20.63,0,,RPROMLPKJHOFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區民壽街35巷9弄1~30號,86.78,住,,,1071212,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0751021,166.92,5,2,3,有,無,8000000,47927,,0.0,0,含增建或未登記建物。;,RPTOMLPKJHOFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區國光路151~180號,21.51,住,,,1071219,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830727,135.64000000000001,3,2,2,有,有,5500000,40549,,0.0,0,,RPVPMLRKJHOFFCE88CA
三民區,房地(土地+建物),高雄市三民區建國三路151~180號,3.99,商,,,1071218,土地6建物1車位0,五層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0721105,25.19,1,1,1,有,有,1200000,47638,,0.0,0,,RPTNMLKKJHOFFDE87CA
三民區,房地(土地+建物)+車位,高雄市三民區華德街31~60號,14.97,商,,,1071211,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011107,170.79,3,2,2,有,有,9300000,54453,坡道平面,19.17,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKKJHOFFDE08CA
三民區,房地(土地+建物),高雄市三民區黃興路37巷1~30號,93.19,住,,,1071129,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0750328,185.46,4,2,3,有,無,9360000,50469,,0.0,0,,RPTNMLTJJHOFFDE68CA
三民區,房地(土地+建物),高雄市三民區建工路241~270號,26.08,商,,,1071225,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681128,72.91,3,1,2,有,無,7500000,102867,,0.0,0,,RPSNMLLKJHOFFDE87CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路511~540號,16.07,住,,,1071216,土地1建物1車位1,三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880209,216.91,4,2,2,有,有,9880000,45549,坡道平面,37.79,0,,RPTNMLLKJHOFFDE97CA
三民區,房地(土地+建物),高雄市三民區九如二路151~180號,6.73,商,,,1071212,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0730629,56.91,3,0,3,有,有,3200000,56229,,0.0,0,含增建或未登記建物。;,RPQNMLNKJHOFFDE87CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎新路61~90號,7.42,商,,,1071221,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881103,83.3,2,2,1,有,有,3700000,44418,坡道機械,0.0,0,含增建或未登記建物。,RPRNMLNKJHOFFDE97CA
三民區,房地(土地+建物),高雄市三民區建興路31~60號,75.95,商,,,1071209,土地1建物1車位0,全,五層,透天厝,,鋼筋混凝土造,0760414,325.58,5,2,5,有,無,18000000,55286,,0.0,0,,RPQNMLOKJHOFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,10.86,商,,,1070616,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,179.36,3,2,2,有,有,10850000,60493,坡道平面,37.64,0,,RPSOMLKKJHOFFDE87CA
三民區,房地(土地+建物),高雄市三民區民族巷61~90號,7.81,商,,,1071020,土地1建物1車位0,二層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,100.14000000000001,3,1,2,有,有,6266000,62572,,0.0,0,,RPTOMLKKJHOFFDE97CA
三民區,房地(土地+建物),高雄市三民區民族巷61~90號,5.56,商,,,1070507,土地1建物1車位0,四層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,73.74000000000001,2,1,1,有,有,4480000,60754,,0.0,0,,RPUOMLKKJHOFFDE08CA
三民區,房地(土地+建物),高雄市三民區自立一路177巷5弄1~30號,69.0,住,,,1071212,土地2建物1車位0,全,二層,透天厝,,加強磚造,0540714,82.0,4,2,3,有,無,5500000,67073,,0.0,0,包含公共設施保留地之交易。;,RPQOMLKKJHOFFDE67CA
三民區,房地(土地+建物)+車位,高雄市三民區中華二路271~300號,14.78,住,,,1071012,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070130,134.56,2,1,1,有,有,8850000,65770,坡道平面,31.88,0,,RPRNMLRKJHOFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路91~120號,8.31,商,,,1071214,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940613,96.09,2,2,1,有,有,5000000,52035,坡道機械,0.0,0,含裝潢、傢俱,RPSNMLRKJHOFFDE48CA
三民區,房地(土地+建物),高雄市三民區大順二路181~210號,11.42,商,,,1071129,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940614,152.42,4,2,2,有,有,7000000,45926,,0.0,0,賣方補貼買方漏水修繕費新台幣伍萬元正,RPTOMLOLJHOFFDE48CA
三民區,房地(土地+建物),高雄市三民區正興路1~30號,12.21,商,,,1071220,土地1建物1車位0,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810514,184.88,4,2,2,有,有,6100000,32994,,0.0,0,,RPSNMLOLJHOFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區建德路61~90號,22.83,商,,,1071219,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800808,239.94,4,2,2,有,有,7360000,30674,坡道平面,0.0,0,,RPXNMLTKJHOFFDE56CA
三民區,房地(土地+建物),高雄市三民區臥龍路91~120號,24.27,住,,,1071029,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),,鋼筋混凝土造,0781127,163.6,4,2,2,有,有,8000000,48900,,0.0,0,有裝潢,RPWNMLSLJHOFFDE09CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路691~720號,7.81,商,,,1071121,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870804,106.31,2,2,2,有,有,4100000,38566,坡道平面,13.02,0,,RPVNMLLKJHOFFEE28CA
左營區,房地(土地+建物),高雄市左營區孟子路601~630號,8.82,商,,,1071205,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840511,134.09,3,2,2,有,有,6500000,48475,,0.0,0,含增建或未登記建物。登記兩人。,RPPNMLNKJHOFFEE87CA
楠梓區,房地(土地+建物),高雄市楠梓區朝明路20巷1~30號,50.0,商,,,1071027,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830208,177.42,6,1,4,有,無,15000000,84545,,0.0,0,,RPOOMLOKJHOFFEE97CA
左營區,房地(土地+建物),高雄市左營區城峰路1~30號,11.0,住,,,1071204,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,96.37,2,2,1,有,有,4280000,44412,,0.0,0,,RPPOMLOKJHOFFEE08CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路271~300號,10.83,住,,,1071216,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960112,102.14,2,2,1,有,有,4800000,46994,坡道平面,19.42,0,,RPROMLOKJHOFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路1~30號,13.75,住,,,1071209,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031128,183.27,3,2,2,有,有,11670000,63677,坡道平面,19.55,0,,RPUOMLOKJHOFFEE58CA
左營區,房地(土地+建物),高雄市左營區榮德街1~30號,11.83,住,,,1071214,土地1建物1車位0,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0900409,157.46,4,2,2,有,有,6600000,41915,,0.0,0,,RPPNMLMKJHOFFEE77CA
左營區,房地(土地+建物),高雄市左營區文慈路151~180號,74.16,住,,,1071223,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0840120,284.29,7,0,4,有,無,24800000,87235,,0.0,0,,RPRNMLMKJHOFFEE97CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛二路91~120號,15.87,住,,,1071106,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0881227,205.28,3,2,2,有,無,14150000,68930,坡道平面,0.0,0,,RPVOMLKKJHOFFEE28CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街168巷31~60號,13.93,住,,,1071117,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,151.62,3,1,2,有,有,6000000,39810,坡道平面,31.55,1220000,,RPQOMLTJJHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街168巷31~60號,13.93,住,,,1071109,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,152.78,3,1,2,有,有,6220000,40976,坡道平面,32.71,1300000,,RPROMLTJJHOFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區清泰路181巷1~30號,17.98,住,,,1071215,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711109,55.8,2,1,1,有,無,1200000,21505,,0.0,0,,RPSOMLTJJHOFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區安泰街182巷1~30號,5.08,住,,,1071223,土地1建物1車位0,四層,十層,套房(1房1廳1衛),見使用執照,見使用執照,0930413,24.33,1,1,1,有,有,780000,32059,,0.0,0,,RPSQMLSJJHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區青田街1~30號,26.47,住,,,1071213,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721014,81.99,3,2,2,有,無,1800000,21954,,0.0,0,,RPUNMLTJJHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路355巷61~90號,1.78,住,,,1071223,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0960604,15.0,1,1,1,有,有,610000,40667,,0.0,0,,RPRPMLTJJHOFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十九路56巷1~30號,81.14,住,,,1071227,土地2建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,1070822,184.04,3,3,3,有,無,13380000,72702,,0.0,0,,RPQNMLKKJHOFFEE67CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路1201~1230號,25.51,住,,,1071208,土地3建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011122,165.13,3,2,2,有,有,7800000,47236,坡道平面,24.97,0,,RPSNMLKKJHOFFEE87CA
楠梓區,房地(土地+建物),高雄市楠梓區後昌路797巷61~90號,91.0,住,,,1071218,土地2建物1車位0,全,三層,透天厝,,加強磚造,0660509,141.15,4,2,3,有,無,7650000,54198,,0.0,0,,RPVNMLKKJHOFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區忠義三巷1~30號,52.0,住,,,1071112,土地2建物1車位0,全,二層,透天厝,見其它登記事項,加強磚造,0600402,72.66,2,2,1,有,無,1420000,19543,,0.0,0,,RPSPMLSJJHOFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路691~720號,9.41,商,,,1071222,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891117,149.45,3,2,2,有,有,6700000,44831,坡道平面,0.0,0,,RPQQMLSJJHOFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路267巷1~30號,8.28,住,,,1071211,土地1建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850112,108.49,3,2,2,有,有,2800000,25809,,0.0,0,附家電傢俱,RPOOMLSKJHOFFEE38CA
左營區,房地(土地+建物)+車位,高雄市左營區大中二路571~600號,15.45,住,,,1071204,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030528,168.25,3,2,2,有,有,9280000,55156,坡道平面,0.0,0,,RPWPMLPKJHOFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區朝新路61~90號,85.0,住,,,1071220,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0970128,242.51,6,2,5,有,無,15000000,61853,,0.0,0,含增建或未登記建物。;,RPSPMLPKJHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區創新路871~900號,17.37,住,,,1071206,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010724,140.68,3,2,2,有,無,6400000,45493,坡道機械,19.23,0,,RPVPMLKMJHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區高雄大學路181~210號,25.41,住,,,1071201,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010316,182.07999999999998,3,2,2,有,有,6930000,38060,坡道平面,0.0,0,,RPRPMLTKJHOFFEE88CA
左營區,房地(土地+建物),高雄市左營區城峰路1~30號,8.58,住,,,1071216,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,82.06,2,2,1,有,有,3900000,47526,,0.0,0,,RPVNMLLLJHOFFEE38CA
岡山區,房地(土地+建物),高雄市岡山區通校路151~180號,34.59,住,,,1071218,土地3建物1車位0,一層，二層，三層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0851010,232.91,4,2,4,有,有,7500000,32201,,0.0,0,,RPSNMLOKJHOFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區公園東路116巷3弄1~30號,56.29,住,,,1071202,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0640207,59.22,2,2,3,有,無,1750000,29551,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLLKJHOFFFE08CA
岡山區,土地,清水段511~540地號,3915.92,,一般農業區,丁種建築用地,1071016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83720000,21379,,0.0,0,,RPXNMLKKJHOFFFE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德豐街151~180號,24.02,住,,,1071208,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011123,169.54,3,1,2,有,有,7500000,44237,坡道平面,0.0,0,,RPWOMLOLJHOFFEE88CA
岡山區,房地(土地+建物),高雄市岡山區公園路56巷31~60號,51.0,住,,,1071224,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0591031,69.91,3,2,1,有,無,2900000,41482,,0.0,0,含增建或未登記建物。;,RPTOMLTJJHOFFFE98CA
岡山區,房地(土地+建物),高雄市岡山區竹圍北街121~150號,14.48,住,,,1071211,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830120,84.86,2,2,1,有,無,2200000,25925,,0.0,0,,RPPOMLSJJHOFFFE48CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街241~270號,20.9,住,,,1071211,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990304,123.61,2,2,1,有,有,3850000,31146,坡道平面,34.56,0,,RPTNMLSJJHOFFFE78CA
岡山區,土地,介壽段151~180地號,6.0,住,,,1071222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,50000,,0.0,0,包含公共設施保留地之交易。;占有地之交易。,RPUNMLSJJHOFFFE88CA
岡山區,房地(土地+建物),高雄市岡山區白米路61~90號,2929.24,,一般農業區,丁種建築用地,1071203,土地2建物1車位0,一層,一層,廠辦,工業用,鋼造,0720104,586.55,0,0,0,無,無,58880000,100384,,0.0,0,,RPRNMLPKJHOFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區竹圍東街165巷1~30號,18.17,住,,,1071212,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820810,115.7,3,2,2,有,無,4500000,38894,,0.0,0,,RPVOMLNLJHOFFFE78CA
岡山區,土地,灣裡段211~240地號,1788.91,農,,,1071207,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28324790,15834,,0.0,0,包含公共設施保留地之交易。;,RPTNMLOLJHOFFFE58CA
岡山區,土地,協榮段1021~1050地號,343.8,其他,,,1071214,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1478340,4300,,0.0,0,,RPSNMLSLJHOFFFE88CA
路竹區,房地(土地+建物),高雄市路竹區中和街63巷1~30號,104.33,住,,,1071009,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070622,238.79,4,3,4,有,無,10844650,45415,,0.0,0,,RPSNMLLKJHOFFJE48CA
路竹區,房地(土地+建物),高雄市路竹區中和街63巷31~60號,141.69,住,,,1071009,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070622,296.06,5,3,5,有,無,13796750,46601,,0.0,0,,RPTNMLLKJHOFFJE58CA
路竹區,土地,下甲段601~630地號,92.49,,鄉村區,乙種建築用地,1071226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,12434,,0.0,0,,RPRNMLOKJHOFFJE68CA
阿蓮區,土地,青安段181~210地號,1559.76,,一般農業區,農牧用地,1071227,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,641,,0.0,0,,RPRNMLSJJHOFFJE98CA
阿蓮區,土地,和蓮段571~600地號,301.85,住,,,1071214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,23190,,0.0,0,,RPWNMLTJJHOFFJE96CA
路竹區,土地,社東段271~300地號,6564.64,農,,,1071217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,1371,,0.0,0,鑑界、農用證明及移轉所需之稅、規費和代書費全部由買方負擔。,RPXNMLTJJHOFFJE07CA
仁武區,土地,仁營段361~390地號,340.0,農,,,1071119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6990000,20559,,0.0,0,,RPQOMLLMJHOFFIE48CA
仁武區,土地,仁營段361~390地號,391.0,農,,,1071119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8038000,20558,,0.0,0,,RPSOMLLMJHOFFIE68CA
仁武區,土地,霞海段601~630地號,48.85,住,,,1071121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,45036,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLJKHOFFIE18CA
阿蓮區,土地,崙子頂段2071~2100地號,1485.0,,特定農業區,農牧用地,1071212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12750000,8586,,0.0,0,含增建或未登記建物。;本件買賣全部費用由賣方負擔,RPPNMLRLJHOFFJE88CA
大寮區,土地,翁園段1051~1080地號,82.91,住,,,1071223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2375000,28646,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPXNMLTJJHOFFLE27CA
林園區,房地(土地+建物),高雄市林園區上林街31~60號,56.56,住,,,1071225,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0740320,92.73,3,2,2,有,無,1800000,19411,,0.0,0,,RPROMLSJJHOFFLE66CA
林園區,房地(土地+建物),高雄市林園區港埔二路61~90號,66.0,住,,,1071226,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0740120,132.3,2,1,3,有,無,2600000,19652,,0.0,0,,RPQNMLTJJHOFFLE56CA
大寮區,土地,山子頂段2671~2700地號,1120.0,農,,,1071210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12500000,11161,,0.0,0,,RPRNMLTJJHOFFLE66CA
大寮區,房地(土地+建物),高雄市大寮區前庄路91~120號,103.74,住,,,1071206,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030106,197.6,4,2,3,有,無,9380000,47470,,0.0,0,,RPOOMLPKJHOFFLE78CA
